lat,lon,twb
-88.5,-36.875,-26.655329
-88.5,-35.625,-26.67809
-88.5,-34.375,-26.701359
-88.5,-33.125,-26.725119
-88.5,-31.875,-26.749369
-88.5,-30.625,-26.774067
-88.5,-29.375,-26.799225
-88.5,-28.125,-26.824812
-88.5,-26.875,-26.850801
-88.5,-25.625,-26.877205
-88.5,-24.375,-26.903992
-88.5,-23.125,-26.931149
-88.5,-21.875,-26.958658
-88.5,-20.625,-26.98652
-88.5,-19.375,-27.014723
-88.5,-18.125,-27.043232
-88.5,-16.875,-27.072031
-88.5,-15.625,-27.101141
-88.5,-14.375,-27.130526
-88.5,-13.125,-27.160172
-88.5,-11.875,-27.190079
-88.5,-10.625,-27.220232
-88.5,-9.375,-27.096254
-88.5,-8.125,-27.143896
-88.5,-6.875,-27.191647
-88.5,-5.625,-27.239504
-88.5,-4.375,-27.287485
-88.5,-3.125,-27.335558
-88.5,-1.875,-27.383755
-88.5,-0.625,-27.432056
-88.5,0.625,-27.480484
-88.5,1.875,-27.529034
-88.5,3.125,-27.57772
-88.5,4.375,-27.626514
-88.5,5.625,-27.67545
-88.5,6.875,-27.724522
-88.5,8.125,-27.773733
-88.5,9.375,-27.823067
-88.5,10.625,-27.872553
-88.5,11.875,-27.922194
-88.5,13.125,-27.971973
-88.5,14.375,-28.021906
-88.5,15.625,-28.071993
-88.5,16.875,-28.122232
-88.5,18.125,-28.172626
-88.5,19.375,-28.223206
-88.5,20.625,-28.273937
-88.5,21.875,-28.324837
-88.5,23.125,-28.375616
-88.5,24.375,-28.415958
-88.5,25.625,-28.45186
-88.5,26.875,-28.490665
-88.5,28.125,-28.532162
-88.5,29.375,-28.57616
-88.5,30.625,-28.622437
-88.5,31.875,-28.670803
-88.5,33.125,-28.721088
-88.5,34.375,-28.773142
-88.5,35.625,-28.83371
-88.5,36.875,-28.903683
-88.5,38.125,-28.973505
-88.5,39.375,-29.043095
-88.5,40.625,-29.112362
-88.5,41.875,-29.181229
-88.5,43.125,-29.249573
-88.5,44.375,-29.317303
-88.5,45.625,-29.384296
-88.5,46.875,-29.447952
-88.5,48.125,-29.504126
-88.5,49.375,-29.560099
-88.5,50.625,-29.616041
-88.5,51.875,-29.671953
-88.5,53.125,-29.72785
-88.5,54.375,-29.783714
-88.5,55.625,-29.839535
-88.5,56.875,-29.895338
-88.5,58.125,-29.951113
-88.5,59.375,-30.00684
-88.5,60.625,-30.062536
-88.5,61.875,-30.118202
-88.5,63.125,-30.173836
-88.5,64.375,-30.229425
-88.5,65.625,-30.284985
-88.5,66.875,-30.340498
-88.5,68.125,-30.395979
-88.5,69.375,-30.45143
-88.5,70.625,-30.506834
-88.5,71.875,-30.562193
-88.5,73.125,-30.617521
-88.5,74.375,-30.672817
-88.5,75.625,-30.728054
-88.5,76.875,-30.783258
-88.5,78.125,-30.838432
-88.5,79.375,-30.89356
-88.5,80.625,-31.290617
-88.5,81.875,-31.299377
-88.5,83.125,-31.307983
-88.5,84.375,-31.316437
-88.5,85.625,-31.324753
-88.5,86.875,-31.332912
-88.5,88.125,-31.340904
-88.5,89.375,-31.348728
-88.5,90.625,-31.35638
-88.5,91.875,-31.36385
-88.5,93.125,-31.371136
-88.5,94.375,-31.378222
-88.5,95.625,-31.385107
-88.5,96.875,-31.39179
-88.5,98.125,-31.398247
-88.5,99.375,-31.404486
-88.5,100.625,-31.410494
-88.5,101.875,-31.416258
-88.5,103.125,-31.421793
-88.5,104.375,-31.427048
-88.5,105.625,-31.432058
-88.5,106.875,-31.43679
-88.5,108.125,-31.44125
-88.5,109.375,-31.445429
-88.5,110.625,-31.449287
-88.5,111.875,-31.452868
-88.5,113.125,-31.45591
-88.5,114.375,-31.448318
-88.5,115.625,-31.432657
-88.5,116.875,-31.412188
-88.5,118.125,-31.387472
-88.5,119.375,-31.358994
-88.5,120.625,-31.327257
-88.5,121.875,-31.29271
-88.5,123.125,-31.25573
-88.5,124.375,-31.216722
-88.5,125.625,-31.190565
-88.5,126.875,-31.177486
-88.5,128.125,-31.164978
-88.5,129.375,-31.153126
-88.5,130.625,-31.141985
-88.5,131.875,-31.131641
-88.5,133.125,-31.122206
-88.5,134.375,-31.113722
-88.5,135.625,-31.106298
-88.5,136.875,-31.091837
-88.5,138.125,-31.063358
-88.5,139.375,-31.034124
-88.5,140.625,-31.004478
-88.5,141.875,-30.974432
-88.5,143.125,-30.944002
-88.5,144.375,-30.913218
-88.5,145.625,-30.882065
-88.5,146.875,-30.850592
-88.5,148.125,-30.81876
-88.5,149.375,-30.78664
-88.5,150.625,-30.754196
-88.5,151.875,-30.72146
-88.5,153.125,-30.688463
-88.5,154.375,-30.655176
-88.5,155.625,-30.62164
-88.5,156.875,-30.587843
-88.5,158.125,-30.553818
-88.5,159.375,-30.519575
-88.5,160.625,-30.485102
-88.5,161.875,-30.450417
-88.5,163.125,-30.415543
-88.5,164.375,-30.38047
-88.5,165.625,-30.345217
-88.5,166.875,-30.30979
-88.5,168.125,-30.274212
-88.5,169.375,-30.238462
-88.5,170.625,-30.416742
-88.5,171.875,-30.365671
-88.5,173.125,-30.314676
-88.5,174.375,-30.263762
-88.5,175.625,-30.212921
-88.5,176.875,-30.162157
-88.5,178.125,-30.111486
-88.5,179.375,-30.06089
-87.5,-179.375,-28.212984
-87.5,-178.125,-28.112104
-87.5,-176.875,-28.011917
-87.5,-175.625,-27.91239
-87.5,-174.375,-27.813553
-87.5,-173.125,-27.715424
-87.5,-171.875,-27.618002
-87.5,-170.625,-27.521303
-87.5,-169.375,-27.426416
-87.5,-168.125,-27.36184
-87.5,-166.875,-27.356182
-87.5,-165.625,-27.399706
-87.5,-164.375,-27.486416
-87.5,-163.125,-27.50455
-87.5,-161.875,-27.283028
-87.5,-160.625,-27.069803
-87.5,-159.375,-26.876913
-87.5,-158.125,-26.70414
-87.5,-156.875,-26.551453
-87.5,-155.625,-26.422281
-87.5,-154.375,-26.308846
-87.5,-153.125,-26.207829
-87.5,-151.875,-26.119751
-87.5,-150.625,-26.045137
-87.5,-149.375,-25.984491
-87.5,-148.125,-25.938372
-87.5,-146.875,-25.907328
-87.5,-145.625,-25.86992
-87.5,-144.375,-25.858856
-87.5,-143.125,-25.857594
-87.5,-141.875,-25.843824
-87.5,-140.625,-25.84613
-87.5,-139.375,-25.863865
-87.5,-138.125,-25.8964
-87.5,-136.875,-25.943138
-87.5,-135.625,-26.003443
-87.5,-134.375,-26.076735
-87.5,-133.125,-26.165102
-87.5,-131.875,-26.273037
-87.5,-130.625,-26.397259
-87.5,-129.375,-26.537407
-87.5,-128.125,-26.693151
-87.5,-126.875,-26.855934
-87.5,-125.625,-26.853767
-87.5,-124.375,-26.78819
-87.5,-123.125,-26.725578
-87.5,-121.875,-26.663874
-87.5,-120.625,-26.609116
-87.5,-119.375,-26.556633
-87.5,-118.125,-26.50458
-87.5,-116.875,-26.452572
-87.5,-115.625,-26.400581
-87.5,-114.375,-26.34862
-87.5,-113.125,-26.296673
-87.5,-111.875,-26.244759
-87.5,-110.625,-26.19286
-87.5,-109.375,-26.14099
-87.5,-108.125,-26.089136
-87.5,-106.875,-26.037298
-87.5,-105.625,-25.985493
-87.5,-104.375,-25.933716
-87.5,-103.125,-25.881954
-87.5,-101.875,-25.83021
-87.5,-100.625,-25.778479
-87.5,-99.375,-24.654537
-87.5,-98.125,-24.557379
-87.5,-96.875,-24.461096
-87.5,-95.625,-24.365704
-87.5,-94.375,-24.27122
-87.5,-93.125,-24.177671
-87.5,-91.875,-24.085047
-87.5,-90.625,-23.993376
-87.5,-89.375,-23.902672
-87.5,-88.125,-23.812935
-87.5,-86.875,-23.7242
-87.5,-85.625,-23.636475
-87.5,-84.375,-23.549767
-87.5,-83.125,-23.46409
-87.5,-81.875,-23.379486
-87.5,-80.625,-23.295929
-87.5,-79.375,-23.211494
-87.5,-78.125,-23.120132
-87.5,-76.875,-23.066511
-87.5,-75.625,-23.05766
-87.5,-74.375,-23.086828
-87.5,-73.125,-23.11787
-87.5,-71.875,-23.098017
-87.5,-70.625,-23.087658
-87.5,-69.375,-23.08981
-87.5,-68.125,-23.103916
-87.5,-66.875,-23.12929
-87.5,-65.625,-23.16436
-87.5,-64.375,-23.204672
-87.5,-63.125,-23.249178
-87.5,-61.875,-23.29805
-87.5,-60.62499999999994,-23.351423
-87.5,-59.375,-23.409485
-87.5,-58.125,-23.472387
-87.5,-56.875,-23.540268
-87.5,-55.625,-23.630142
-87.5,-54.375,-23.70966
-87.5,-53.125,-23.730175
-87.5,-51.875,-23.753582
-87.5,-50.625,-23.782152
-87.5,-49.375,-23.81567
-87.5,-48.125,-23.853922
-87.5,-46.875,-23.896738
-87.5,-45.625,-23.943903
-87.5,-44.375,-23.995218
-87.5,-43.125,-24.047089
-87.5,-41.875,-24.09805
-87.5,-40.625,-24.155865
-87.5,-39.37499999999994,-24.22078
-87.5,-38.125,-24.292873
-87.5,-36.875,-24.368715
-87.5,-35.625,-24.375463
-87.5,-34.375,-24.361109
-87.5,-33.125,-24.356329
-87.5,-31.875,-24.36263
-87.5,-30.625,-24.3912
-87.5,-29.375,-24.450876
-87.5,-28.125,-24.513271
-87.5,-26.875,-24.576189
-87.5,-25.625,-24.639616
-87.5,-24.375,-24.703564
-87.5,-23.125,-24.768019
-87.5,-21.875,-24.832966
-87.5,-20.625,-24.898388
-87.5,-19.375,-24.964304
-87.5,-18.125,-25.03068
-87.5,-16.875,-25.097532
-87.5,-15.625,-25.164831
-87.5,-14.375,-25.23259
-87.5,-13.125,-25.300781
-87.5,-11.875,-25.369415
-87.5,-10.625,-25.438465
-87.5,-9.375,-25.180828
-87.5,-8.125,-25.261406
-87.5,-6.875,-25.342028
-87.5,-5.625,-25.42273
-87.5,-4.375,-25.503489
-87.5,-3.125,-25.584312
-87.5,-1.875,-25.665195
-87.5,-0.625,-25.746159
-87.5,0.625,-25.827183
-87.5,1.875,-25.90828
-87.5,3.125,-25.989443
-87.5,4.375,-26.070679
-87.5,5.625,-26.15198
-87.5,6.875,-26.233355
-87.5,8.125,-26.31481
-87.5,9.375,-26.396338
-87.5,10.625,-26.479036
-87.5,11.875,-26.578533
-87.5,13.125,-26.684652
-87.5,14.375,-26.795906
-87.5,15.625,-26.911324
-87.5,16.875,-27.013218
-87.5,18.125,-27.083328
-87.5,19.375,-27.154638
-87.5,20.625,-27.228992
-87.5,21.875,-27.306265
-87.5,23.125,-27.386305
-87.5,24.375,-27.474813
-87.5,25.625,-27.568085
-87.5,26.875,-27.66248
-87.5,28.125,-27.758041
-87.5,29.375,-27.854849
-87.5,30.625,-27.952946
-87.5,31.875,-28.052397
-87.5,33.125,-28.153261
-87.5,34.375,-28.25786
-87.5,35.625,-28.372787
-87.5,36.875,-28.485762
-87.5,38.125,-28.59511
-87.5,39.375,-28.703905
-87.5,40.625,-28.812162
-87.5,41.875,-28.919914
-87.5,43.125,-29.027172
-87.5,44.375,-29.133923
-87.5,45.625,-29.240213
-87.5,46.875,-29.34761
-87.5,48.125,-29.457867
-87.5,49.375,-29.567492
-87.5,50.625,-29.676134
-87.5,51.875,-29.78373
-87.5,53.125,-29.891743
-87.5,54.375,-30.0237
-87.5,55.625,-30.160759
-87.5,56.875,-30.28586
-87.5,58.125,-30.396763
-87.5,59.375,-30.49351
-87.5,60.625,-30.57395
-87.5,61.875,-30.65333
-87.5,63.125,-30.732403
-87.5,64.375,-30.811184
-87.5,65.625,-30.889658
-87.5,66.875,-30.967823
-87.5,68.125,-31.045713
-87.5,69.375,-31.123327
-87.5,70.625,-31.20065
-87.5,71.875,-31.277708
-87.5,73.125,-31.354475
-87.5,74.375,-31.430983
-87.5,75.625,-31.507242
-87.5,76.875,-31.583227
-87.5,78.125,-31.658966
-87.5,79.375,-31.734442
-87.5,80.625,-32.116684
-87.5,81.875,-32.131023
-87.5,83.125,-32.14538
-87.5,84.375,-32.15978
-87.5,85.625,-32.17421
-87.5,86.875,-32.188686
-87.5,88.125,-32.203182
-87.5,89.375,-32.21772
-87.5,90.625,-32.232292
-87.5,91.875,-32.246887
-87.5,93.125,-32.26152
-87.5,94.375,-32.2762
-87.5,95.625,-32.29091
-87.5,96.875,-32.30565
-87.5,98.125,-32.32043
-87.5,99.375,-32.335247
-87.5,100.625,-32.34883
-87.5,101.875,-32.340828
-87.5,103.125,-32.318417
-87.5,104.375,-32.284588
-87.5,105.625,-32.24194
-87.5,106.875,-32.19656
-87.5,108.125,-32.150726
-87.5,109.375,-32.100548
-87.5,110.625,-32.04568
-87.5,111.875,-31.98654
-87.5,113.125,-31.92388
-87.5,114.375,-31.863358
-87.5,115.625,-31.804295
-87.5,116.875,-31.744694
-87.5,118.125,-31.684525
-87.5,119.375,-31.623787
-87.5,120.625,-31.562418
-87.5,121.875,-31.500387
-87.5,123.125,-31.437683
-87.5,124.375,-31.36611
-87.5,125.625,-31.28072
-87.5,126.875,-31.198772
-87.5,128.125,-31.114151
-87.5,129.375,-31.027164
-87.5,130.625,-30.937916
-87.5,131.875,-30.846548
-87.5,133.125,-30.753197
-87.5,134.375,-30.657957
-87.5,135.625,-30.560932
-87.5,136.875,-30.466536
-87.5,138.125,-30.378874
-87.5,139.375,-30.290642
-87.5,140.625,-30.201916
-87.5,141.875,-30.112823
-87.5,143.125,-30.024776
-87.5,144.375,-29.968157
-87.5,145.625,-29.9254
-87.5,146.875,-29.888391
-87.5,148.125,-29.858099
-87.5,149.375,-29.819601
-87.5,150.625,-29.746723
-87.5,151.875,-29.670786
-87.5,153.125,-29.594803
-87.5,154.375,-29.51879
-87.5,155.625,-29.442728
-87.5,156.875,-29.366636
-87.5,158.125,-29.290516
-87.5,159.375,-29.214363
-87.5,160.625,-29.13818
-87.5,161.875,-29.061968
-87.5,163.125,-28.985723
-87.5,164.375,-28.909447
-87.5,165.625,-28.833157
-87.5,166.875,-28.756853
-87.5,168.125,-28.680515
-87.5,169.375,-28.604147
-87.5,170.625,-29.042925
-87.5,171.875,-28.937035
-87.5,173.125,-28.831743
-87.5,174.375,-28.727053
-87.5,175.625,-28.622974
-87.5,176.875,-28.519514
-87.5,178.125,-28.416695
-87.5,179.375,-28.31451
-86.5,-179.375,-25.352234
-86.5,-178.125,-25.14359
-86.5,-176.875,-24.936457
-86.5,-175.625,-24.730795
-86.5,-174.375,-24.345602
-86.5,-173.125,-23.677294
-86.5,-171.875,-23.31308
-86.5,-170.625,-22.980238
-86.5,-169.375,-22.6797
-86.5,-168.125,-22.401442
-86.5,-166.875,-22.134592
-86.5,-165.625,-21.884026
-86.5,-164.375,-21.650074
-86.5,-163.125,-21.433048
-86.5,-161.875,-21.233223
-86.5,-160.625,-21.050869
-86.5,-159.375,-20.886253
-86.5,-158.125,-20.71699
-86.5,-156.875,-20.542034
-86.5,-155.625,-20.202007
-86.5,-154.375,-19.74744
-86.5,-153.125,-19.396053
-86.5,-151.875,-19.142735
-86.5,-150.625,-18.98077
-86.5,-149.375,-18.872974
-86.5,-148.125,-18.81238
-86.5,-146.875,-18.795654
-86.5,-145.625,-18.825089
-86.5,-144.375,-18.89914
-86.5,-143.125,-19.020123
-86.5,-141.875,-19.179308
-86.5,-140.625,-19.367413
-86.5,-139.375,-19.58643
-86.5,-138.125,-19.845203
-86.5,-136.875,-20.194958
