lat,lon,twb
-89.5,-179.375,-26.900658
-89.5,-178.125,-26.882954
-89.5,-176.875,-26.865248
-89.5,-175.625,-26.847528
-89.5,-174.375,-26.829824
-89.5,-173.125,-26.812119
-89.5,-171.875,-26.7944
-89.5,-170.625,-26.776695
-89.5,-169.375,-26.758974
-89.5,-168.125,-26.74127
-89.5,-166.875,-26.723566
-89.5,-165.625,-26.705845
-89.5,-164.375,-26.68814
-89.5,-163.125,-26.670422
-89.5,-161.875,-26.652718
-89.5,-160.625,-26.635012
-89.5,-159.375,-26.61729
-89.5,-158.125,-26.599588
-89.5,-156.875,-26.581882
-89.5,-155.625,-26.564161
-89.5,-154.375,-26.54646
-89.5,-153.125,-26.528738
-89.5,-151.875,-26.511034
-89.5,-150.625,-26.49333
-89.5,-149.375,-26.475609
-89.5,-148.125,-26.457905
-89.5,-146.875,-26.440186
-89.5,-145.625,-26.42248
-89.5,-144.375,-26.404776
-89.5,-143.125,-26.387054
-89.5,-141.875,-26.369352
-89.5,-140.625,-26.351631
-89.5,-139.375,-26.333925
-89.5,-138.125,-26.316223
-89.5,-136.875,-26.298502
-89.5,-135.625,-26.280798
-89.5,-134.375,-26.263094
-89.5,-133.125,-26.245373
-89.5,-131.875,-26.227669
-89.5,-130.625,-26.20995
-89.5,-129.375,-26.192244
-89.5,-128.125,-26.17454
-89.5,-126.875,-26.15682
-89.5,-125.625,-26.139116
-89.5,-124.375,-26.121395
-89.5,-123.125,-26.103691
-89.5,-121.875,-26.085987
-89.5,-120.625,-26.068266
-89.5,-119.375,-26.050564
-89.5,-118.125,-26.032858
-89.5,-116.875,-26.015137
-89.5,-115.625,-25.997435
-89.5,-114.375,-25.979713
-89.5,-113.125,-25.962008
-89.5,-111.875,-25.944305
-89.5,-110.625,-25.926584
-89.5,-109.375,-25.90888
-89.5,-108.125,-25.891161
-89.5,-106.875,-25.873455
-89.5,-105.625,-25.855751
-89.5,-104.375,-25.838032
-89.5,-103.125,-25.820326
-89.5,-101.875,-25.802622
-89.5,-100.625,-25.784903
-89.5,-99.375,-25.504795
-89.5,-98.125,-25.510313
-89.5,-96.875,-25.515846
-89.5,-95.625,-25.521364
-89.5,-94.375,-25.526897
-89.5,-93.125,-25.532413
-89.5,-91.875,-25.537947
-89.5,-90.625,-25.543463
-89.5,-89.375,-25.548998
-89.5,-88.125,-25.55453
-89.5,-86.875,-25.560047
-89.5,-85.625,-25.565578
-89.5,-84.375,-25.571096
-89.5,-83.125,-25.576628
-89.5,-81.875,-25.582146
-89.5,-80.625,-25.587679
-89.5,-79.375,-25.593197
-89.5,-78.125,-25.598728
-89.5,-76.875,-25.604246
-89.5,-75.625,-25.609777
-89.5,-74.375,-25.61531
-89.5,-73.125,-25.620829
-89.5,-71.875,-25.626362
-89.5,-70.625,-25.631878
-89.5,-69.375,-25.637411
-89.5,-68.125,-25.642927
-89.5,-66.875,-25.64846
-89.5,-65.625,-25.653978
-89.5,-64.375,-25.659512
-89.5,-63.125,-25.665043
-89.5,-61.875,-25.67056
-89.5,-60.62499999999994,-25.676092
-89.5,-59.375,-25.68161
-89.5,-58.125,-25.687145
-89.5,-56.875,-25.692661
-89.5,-55.625,-25.698193
-89.5,-54.375,-25.70371
-89.5,-53.125,-25.709244
-89.5,-51.875,-25.714775
-89.5,-50.625,-25.720295
-89.5,-49.375,-25.725826
-89.5,-48.125,-25.731344
-89.5,-46.875,-25.736876
-89.5,-45.625,-25.742393
-89.5,-44.375,-25.747925
-89.5,-43.125,-25.753443
-89.5,-41.875,-25.758976
-89.5,-40.625,-25.76451
-89.5,-39.37499999999994,-25.770025
-89.5,-38.125,-25.775558
-89.5,-36.875,-25.781075
-89.5,-35.625,-25.786608
-89.5,-34.375,-25.792126
-89.5,-33.125,-25.797659
-89.5,-31.875,-25.803175
-89.5,-30.625,-25.808708
-89.5,-29.375,-25.81424
-89.5,-28.125,-25.819757
-89.5,-26.875,-25.82529
-89.5,-25.625,-25.830809
-89.5,-24.375,-25.83634
-89.5,-23.125,-25.841858
-89.5,-21.875,-25.84739
-89.5,-20.625,-25.852907
-89.5,-19.375,-25.85844
-89.5,-18.125,-25.863974
-89.5,-16.875,-25.869492
-89.5,-15.625,-25.875023
-89.5,-14.375,-25.88054
-89.5,-13.125,-25.886072
-89.5,-11.875,-25.891592
-89.5,-10.625,-25.897123
-89.5,-9.375,-25.84719
-89.5,-8.125,-25.862606
-89.5,-6.875,-25.878004
-89.5,-5.625,-25.89342
-89.5,-4.375,-25.908817
-89.5,-3.125,-25.924234
-89.5,-1.875,-25.939632
-89.5,-0.625,-25.955048
-89.5,0.625,-25.970446
-89.5,1.875,-25.985859
-89.5,3.125,-26.00126
-89.5,4.375,-26.016674
-89.5,5.625,-26.032074
-89.5,6.875,-26.047487
-89.5,8.125,-26.062887
-89.5,9.375,-26.078302
-89.5,10.625,-26.093702
-89.5,11.875,-26.109116
-89.5,13.125,-26.124516
-89.5,14.375,-26.13993
-89.5,15.625,-26.155346
-89.5,16.875,-26.170744
-89.5,18.125,-26.186157
-89.5,19.375,-26.201557
-89.5,20.625,-26.216972
-89.5,21.875,-26.232372
