lat,lon,twb
-89.5,-179.375,-29.57659
-89.5,-178.125,-29.55684
-89.5,-176.875,-29.537077
-89.5,-175.625,-29.517328
-89.5,-174.375,-29.497564
-89.5,-173.125,-29.477816
-89.5,-171.875,-29.45805
-89.5,-170.625,-29.438301
-89.5,-169.375,-29.418537
-89.5,-168.125,-29.398773
-89.5,-166.875,-29.379025
-89.5,-165.625,-29.359259
-89.5,-164.375,-29.33951
-89.5,-163.125,-29.319746
-89.5,-161.875,-29.299997
-89.5,-160.625,-29.280233
-89.5,-159.375,-29.260485
-89.5,-158.125,-29.24072
-89.5,-156.875,-29.220972
-89.5,-155.625,-29.201208
-89.5,-154.375,-29.181444
-89.5,-153.125,-29.161695
-89.5,-151.875,-29.141932
-89.5,-150.625,-29.12218
-89.5,-149.375,-29.102417
-89.5,-148.125,-29.082668
-89.5,-146.875,-29.062904
-89.5,-145.625,-29.043156
-89.5,-144.375,-29.023392
-89.5,-143.125,-29.003643
-89.5,-141.875,-28.98388
-89.5,-140.625,-28.964115
-89.5,-139.375,-28.944366
-89.5,-138.125,-28.924603
-89.5,-136.875,-28.904854
-89.5,-135.625,-28.885088
-89.5,-134.375,-28.86534
-89.5,-133.125,-28.845575
-89.5,-131.875,-28.825827
-89.5,-130.625,-28.806063
-89.5,-129.375,-28.786314
-89.5,-128.125,-28.76655
-89.5,-126.875,-28.746786
-89.5,-125.625,-28.727037
-89.5,-124.375,-28.707273
-89.5,-123.125,-28.687525
-89.5,-121.875,-28.667759
-89.5,-120.625,-28.64801
-89.5,-119.375,-28.628246
-89.5,-118.125,-28.608498
-89.5,-116.875,-28.588734
-89.5,-115.625,-28.568985
-89.5,-114.375,-28.549221
-89.5,-113.125,-28.529472
-89.5,-111.875,-28.509708
-89.5,-110.625,-28.489944
-89.5,-109.375,-28.470196
-89.5,-108.125,-28.450432
-89.5,-106.875,-28.430683
-89.5,-105.625,-28.410917
-89.5,-104.375,-28.391169
-89.5,-103.125,-28.371405
-89.5,-101.875,-28.351656
-89.5,-100.625,-28.331892
-89.5,-99.375,-28.523554
-89.5,-98.125,-28.54696
-89.5,-96.875,-28.570368
-89.5,-95.625,-28.593775
-89.5,-94.375,-28.617195
-89.5,-93.125,-28.640602
-89.5,-91.875,-28.66401
-89.5,-90.625,-28.687416
-89.5,-89.375,-28.710823
-89.5,-88.125,-28.734228
-89.5,-86.875,-28.757635
-89.5,-85.625,-28.781042
-89.5,-84.375,-28.804462
-89.5,-83.125,-28.827871
-89.5,-81.875,-28.851276
-89.5,-80.625,-28.874683
-89.5,-79.375,-28.89809
-89.5,-78.125,-28.921495
-89.5,-76.875,-28.944904
-89.5,-75.625,-28.968325
-89.5,-74.375,-28.991734
-89.5,-73.125,-29.015139
-89.5,-71.875,-29.038544
-89.5,-70.625,-29.061953
-89.5,-69.375,-29.085358
-89.5,-68.125,-29.108765
-89.5,-66.875,-29.132172
-89.5,-65.625,-29.155592
-89.5,-64.375,-29.179
-89.5,-63.125,-29.202406
-89.5,-61.875,-29.225815
-89.5,-60.62499999999994,-29.24922
-89.5,-59.375,-29.272625
-89.5,-58.125,-29.296034
-89.5,-56.875,-29.319454
-89.5,-55.625,-29.342863
-89.5,-54.375,-29.366268
-89.5,-53.125,-29.389673
-89.5,-51.875,-29.413082
-89.5,-50.625,-29.436487
-89.5,-49.375,-29.459896
-89.5,-48.125,-29.483301
-89.5,-46.875,-29.506723
-89.5,-45.625,-29.53013
-89.5,-44.375,-29.553535
-89.5,-43.125,-29.576944
-89.5,-41.875,-29.60035
-89.5,-40.625,-29.623756
-89.5,-39.37499999999994,-29.647163
-89.5,-38.125,-29.670586
-89.5,-36.875,-29.693993
-89.5,-35.625,-29.717398
-89.5,-34.375,-29.740807
-89.5,-33.125,-29.764212
-89.5,-31.875,-29.787619
-89.5,-30.625,-29.811026
-89.5,-29.375,-29.834433
-89.5,-28.125,-29.857855
-89.5,-26.875,-29.881262
-89.5,-25.625,-29.904667
-89.5,-24.375,-29.928074
-89.5,-23.125,-29.95148
-89.5,-21.875,-29.974888
-89.5,-20.625,-29.998295
-89.5,-19.375,-30.021715
-89.5,-18.125,-30.045124
-89.5,-16.875,-30.06853
-89.5,-15.625,-30.091938
-89.5,-14.375,-30.115343
-89.5,-13.125,-30.13875
-89.5,-11.875,-30.162157
-89.5,-10.625,-30.185564
-89.5,-9.375,-30.210783
-89.5,-8.125,-30.232885
-89.5,-6.875,-30.254969
-89.5,-5.625,-30.27707
-89.5,-4.375,-30.299156
-89.5,-3.125,-30.32124
-89.5,-1.875,-30.34334
-89.5,-0.625,-30.365425
-89.5,0.625,-30.387526
-89.5,1.875,-30.40961
-89.5,3.125,-30.431696
-89.5,4.375,-30.453796
-89.5,5.625,-30.47588
-89.5,6.875,-30.497982
-89.5,8.125,-30.520067
-89.5,9.375,-30.542152
-89.5,10.625,-30.564253
-89.5,11.875,-30.586336
-89.5,13.125,-30.608438
-89.5,14.375,-30.630524
-89.5,15.625,-30.652622
-89.5,16.875,-30.67471
-89.5,18.125,-30.696793
-89.5,19.375,-30.718893
-89.5,20.625,-30.74098
-89.5,21.875,-30.763079
-89.5,23.125,-30.785166
-89.5,24.375,-30.80725
-89.5,25.625,-30.82935
-89.5,26.875,-30.851437
-89.5,28.125,-30.873535
-89.5,29.375,-30.89562
-89.5,30.625,-30.917706
-89.5,31.875,-30.939806
-89.5,33.125,-30.961893
-89.5,34.375,-30.983992
-89.5,35.625,-31.006077
-89.5,36.875,-31.02818
-89.5,38.125,-31.050262
-89.5,39.375,-31.07235
-89.5,40.625,-31.094448
-89.5,41.875,-31.116533
-89.5,43.125,-31.138636
-89.5,44.375,-31.160719
-89.5,45.625,-31.182806
-89.5,46.875,-31.204905
-89.5,48.125,-31.22699
-89.5,49.375,-31.249092
-89.5,50.625,-31.271175
-89.5,51.875,-31.293262
-89.5,53.125,-31.315361
-89.5,54.375,-31.337446
-89.5,55.625,-31.359549
-89.5,56.875,-31.381632
-89.5,58.125,-31.403734
-89.5,59.375,-31.425817
-89.5,60.625,-31.447903
-89.5,61.875,-31.470005
-89.5,63.125,-31.492088
-89.5,64.375,-31.51419
-89.5,65.625,-31.536274
-89.5,66.875,-31.558361
-89.5,68.125,-31.580462
-89.5,69.375,-31.602547
-89.5,70.625,-31.624647
-89.5,71.875,-31.64673
-89.5,73.125,-31.668818
-89.5,74.375,-31.690916
