lat,lon,twb
-89.5,-179.375,-30.071035
-89.5,-178.125,-30.057602
-89.5,-176.875,-30.044186
-89.5,-175.625,-30.030767
-89.5,-174.375,-30.017336
-89.5,-173.125,-30.003922
-89.5,-171.875,-29.990503
-89.5,-170.625,-29.977072
-89.5,-169.375,-29.963654
-89.5,-168.125,-29.950237
-89.5,-166.875,-29.936804
-89.5,-165.625,-29.923388
-89.5,-164.375,-29.909971
-89.5,-163.125,-29.896538
-89.5,-161.875,-29.883121
-89.5,-160.625,-29.869703
-89.5,-159.375,-29.856287
-89.5,-158.125,-29.842855
-89.5,-156.875,-29.829437
-89.5,-155.625,-29.816021
-89.5,-154.375,-29.802588
-89.5,-153.125,-29.789171
-89.5,-151.875,-29.775755
-89.5,-150.625,-29.762321
-89.5,-149.375,-29.748905
-89.5,-148.125,-29.735487
-89.5,-146.875,-29.722055
-89.5,-145.625,-29.70864
-89.5,-144.375,-29.69522
-89.5,-143.125,-29.68179
-89.5,-141.875,-29.668371
-89.5,-140.625,-29.654955
-89.5,-139.375,-29.641523
-89.5,-138.125,-29.628105
-89.5,-136.875,-29.614689
-89.5,-135.625,-29.601255
-89.5,-134.375,-29.58784
-89.5,-133.125,-29.574423
-89.5,-131.875,-29.56099
-89.5,-130.625,-29.547575
-89.5,-129.375,-29.534157
-89.5,-128.125,-29.520725
-89.5,-126.875,-29.507309
-89.5,-125.625,-29.49389
-89.5,-124.375,-29.48046
-89.5,-123.125,-29.467041
-89.5,-121.875,-29.453625
-89.5,-120.625,-29.440193
-89.5,-119.375,-29.426775
-89.5,-118.125,-29.413359
-89.5,-116.875,-29.399925
-89.5,-115.625,-29.386509
-89.5,-114.375,-29.373093
-89.5,-113.125,-29.35966
-89.5,-111.875,-29.346243
-89.5,-110.625,-29.332827
-89.5,-109.375,-29.319393
-89.5,-108.125,-29.305977
-89.5,-106.875,-29.292559
-89.5,-105.625,-29.279127
-89.5,-104.375,-29.26571
-89.5,-103.125,-29.252293
-89.5,-101.875,-29.238861
-89.5,-100.625,-29.225445
-89.5,-99.375,-28.99253
-89.5,-98.125,-28.994867
-89.5,-96.875,-28.997202
-89.5,-95.625,-28.999538
-89.5,-94.375,-29.001877
-89.5,-93.125,-29.004211
-89.5,-91.875,-29.006548
-89.5,-90.625,-29.008883
-89.5,-89.375,-29.011219
-89.5,-88.125,-29.013556
-89.5,-86.875,-29.015892
-89.5,-85.625,-29.018227
-89.5,-84.375,-29.020563
-89.5,-83.125,-29.0229
-89.5,-81.875,-29.025236
-89.5,-80.625,-29.02757
-89.5,-79.375,-29.029907
-89.5,-78.125,-29.032244
-89.5,-76.875,-29.03458
-89.5,-75.625,-29.036915
-89.5,-74.375,-29.039251
-89.5,-73.125,-29.041588
-89.5,-71.875,-29.043924
-89.5,-70.625,-29.046259
-89.5,-69.375,-29.048595
-89.5,-68.125,-29.050934
-89.5,-66.875,-29.053268
-89.5,-65.625,-29.055605
-89.5,-64.375,-29.05794
-89.5,-63.125,-29.060276
-89.5,-61.875,-29.062613
-89.5,-60.62499999999994,-29.064949
-89.5,-59.375,-29.067284
-89.5,-58.125,-29.069622
-89.5,-56.875,-29.071957
-89.5,-55.625,-29.074293
-89.5,-54.375,-29.076628
-89.5,-53.125,-29.078964
-89.5,-51.875,-29.081316
-89.5,-50.625,-29.083652
-89.5,-49.375,-29.085987
-89.5,-48.125,-29.088324
-89.5,-46.875,-29.09066
-89.5,-45.625,-29.092997
-89.5,-44.375,-29.095333
-89.5,-43.125,-29.097668
-89.5,-41.875,-29.100006
-89.5,-40.625,-29.10234
-89.5,-39.37499999999994,-29.104677
-89.5,-38.125,-29.107012
-89.5,-36.875,-29.10935
-89.5,-35.625,-29.111685
-89.5,-34.375,-29.114021
-89.5,-33.125,-29.116356
-89.5,-31.875,-29.118694
-89.5,-30.625,-29.121029
-89.5,-29.375,-29.123365
-89.5,-28.125,-29.1257
-89.5,-26.875,-29.128036
-89.5,-25.625,-29.130373
-89.5,-24.375,-29.13271
-89.5,-23.125,-29.135044
-89.5,-21.875,-29.13738
-89.5,-20.625,-29.139717
-89.5,-19.375,-29.142054
-89.5,-18.125,-29.14439
-89.5,-16.875,-29.146725
-89.5,-15.625,-29.149063
-89.5,-14.375,-29.151398
-89.5,-13.125,-29.153734
-89.5,-11.875,-29.156069
-89.5,-10.625,-29.158407
-89.5,-9.375,-28.926998
-89.5,-8.125,-28.944735
-89.5,-6.875,-28.962456
-89.5,-5.625,-28.980188
-89.5,-4.375,-28.997925
-89.5,-3.125,-29.015646
-89.5,-1.875,-29.03338
-89.5,-0.625,-29.051117
-89.5,0.625,-29.068851
-89.5,1.875,-29.086573
-89.5,3.125,-29.104307
-89.5,4.375,-29.122044
-89.5,5.625,-29.13978
-89.5,6.875,-29.157497
-89.5,8.125,-29.175234
-89.5,9.375,-29.19297
-89.5,10.625,-29.210705
-89.5,11.875,-29.228426
-89.5,13.125,-29.246162
-89.5,14.375,-29.263897
-89.5,15.625,-29.281631
-89.5,16.875,-29.299353
-89.5,18.125,-29.31709
-89.5,19.375,-29.334824
-89.5,20.625,-29.35256
-89.5,21.875,-29.37028
-89.5,23.125,-29.388014
-89.5,24.375,-29.40575
-89.5,25.625,-29.423471
-89.5,26.875,-29.441206
-89.5,28.125,-29.458942
-89.5,29.375,-29.476677
-89.5,30.625,-29.494398
-89.5,31.875,-29.512133
-89.5,33.125,-29.52987
-89.5,34.375,-29.547606
-89.5,35.625,-29.565325
-89.5,36.875,-29.58306
-89.5,38.125,-29.600796
-89.5,39.375,-29.61853
-89.5,40.625,-29.636251
-89.5,41.875,-29.653988
-89.5,43.125,-29.671722
-89.5,44.375,-29.689459
-89.5,45.625,-29.707178
-89.5,46.875,-29.724915
-89.5,48.125,-29.74265
-89.5,49.375,-29.760386
-89.5,50.625,-29.778107
-89.5,51.875,-29.795841
-89.5,53.125,-29.813576
-89.5,54.375,-29.831297
-89.5,55.625,-29.849031
-89.5,56.875,-29.866768
-89.5,58.125,-29.884504
-89.5,59.375,-29.902224
-89.5,60.625,-29.91996
-89.5,61.875,-29.937695
-89.5,63.125,-29.955431
-89.5,64.375,-29.97315
-89.5,65.625,-29.990887
-89.5,66.875,-30.008623
-89.5,68.125,-30.026358
-89.5,69.375,-30.044079
-89.5,70.625,-30.061815
-89.5,71.875,-30.079548
-89.5,73.125,-30.097284
-89.5,74.375,-30.115005
-89.5,75.625,-30.132742
-89.5,76.875,-30.150476
-89.5,78.125,-30.168213
-89.5,79.375,-30.185934
-89.5,80.625,-30.503853
-89.5,81.875,-30.497213
-89.5,83.125,-30.490574
-89.5,84.375,-30.48392
-89.5,85.625,-30.477282
-89.5,86.875,-30.470625
-89.5,88.125,-30.463985
-89.5,89.375,-30.457333
-89.5,90.625,-30.450693
-89.5,91.875,-30.444052
-89.5,93.125,-30.437397
-89.5,94.375,-30.43076
-89.5,95.625,-30.424105
-89.5,96.875,-30.417463
-89.5,98.125,-30.410809
-89.5,99.375,-30.404171
-89.5,100.625,-30.397516
-89.5,101.875,-30.390875
-89.5,103.125,-30.384237
-89.5,104.375,-30.377583
-89.5,105.625,-30.370943
-89.5,106.875,-30.364288
-89.5,108.125,-30.357649
-89.5,109.375,-30.350994
-89.5,110.625,-30.344355
-89.5,111.875,-30.337715
-89.5,113.125,-30.33106
-89.5,114.375,-30.32442
-89.5,115.625,-30.317768
-89.5,116.875,-30.311127
-89.5,118.125,-30.304472
-89.5,119.375,-30.297832
-89.5,120.625,-30.291195
-89.5,121.875,-30.284538
-89.5,123.125,-30.277899
-89.5,124.375,-30.271246
-89.5,125.625,-30.264606
-89.5,126.875,-30.25795
-89.5,128.125,-30.251312
-89.5,129.375,-30.244673
-89.5,130.625,-30.238018
-89.5,131.875,-30.231377
-89.5,133.125,-30.224724
-89.5,134.375,-30.218084
-89.5,135.625,-30.21143
-89.5,136.875,-30.20479
-89.5,138.125,-30.19815
-89.5,139.375,-30.191496
-89.5,140.625,-30.184858
-89.5,141.875,-30.178202
-89.5,143.125,-30.171562
-89.5,144.375,-30.164907
-89.5,145.625,-30.15827
-89.5,146.875,-30.151628
-89.5,148.125,-30.144974
-89.5,149.375,-30.138336
-89.5,150.625,-30.131681
-89.5,151.875,-30.12504
-89.5,153.125,-30.118387
-89.5,154.375,-30.111748
-89.5,155.625,-30.105108
-89.5,156.875,-30.098452
-89.5,158.125,-30.091814
-89.5,159.375,-30.08516
-89.5,160.625,-30.07852
-89.5,161.875,-30.071865
-89.5,163.125,-30.065226
-89.5,164.375,-30.058586
-89.5,165.625,-30.051933
-89.5,166.875,-30.045292
-89.5,168.125,-30.038637
-89.5,169.375,-30.031998
-89.5,170.625,-30.178402
-89.5,171.875,-30.164984
-89.5,173.125,-30.151567
-89.5,174.375,-30.138136
-89.5,175.625,-30.124718
-89.5,176.875,-30.111301
-89.5,178.125,-30.097868
-89.5,179.375,-30.084452
-88.5,-179.375,-29.352423
-88.5,-178.125,-29.297846
-88.5,-176.875,-29.243626
-88.5,-175.625,-29.189758
-88.5,-174.375,-29.136244
-88.5,-173.125,-29.08313
-88.5,-171.875,-29.0304
-88.5,-170.625,-28.97807
-88.5,-169.375,-28.926184
-88.5,-168.125,-28.874731
-88.5,-166.875,-28.82372
-88.5,-165.625,-28.773188
-88.5,-164.375,-28.723133
-88.5,-163.125,-28.673584
-88.5,-161.875,-28.624557
-88.5,-160.625,-28.576054
-88.5,-159.375,-28.528103
-88.5,-158.125,-28.480722
-88.5,-156.875,-28.433678
-88.5,-155.625,-28.381502
-88.5,-154.375,-28.339851
-88.5,-153.125,-28.315632
-88.5,-151.875,-28.307516
-88.5,-150.625,-28.31428
-88.5,-149.375,-28.334703
-88.5,-148.125,-28.367607
-88.5,-146.875,-28.411871
-88.5,-145.625,-28.466429
-88.5,-144.375,-28.470564
-88.5,-143.125,-28.422966
-88.5,-141.875,-28.383116
-88.5,-140.625,-28.35161
-88.5,-139.375,-28.329018
-88.5,-138.125,-28.315939
-88.5,-136.875,-28.312988
-88.5,-135.625,-28.320734
-88.5,-134.375,-28.33979
-88.5,-133.125,-28.355898
-88.5,-131.875,-28.349411
-88.5,-130.625,-28.34285
-88.5,-129.375,-28.336855
-88.5,-128.125,-28.331385
-88.5,-126.875,-28.32642
-88.5,-125.625,-28.32198
-88.5,-124.375,-28.318012
-88.5,-123.125,-28.314526
-88.5,-121.875,-28.311483
-88.5,-120.625,-28.308884
-88.5,-119.375,-28.306717
-88.5,-118.125,-28.304966
-88.5,-116.875,-28.303614
-88.5,-115.625,-28.302645
-88.5,-114.375,-28.302046
-88.5,-113.125,-28.301815
-88.5,-111.875,-28.301924
-88.5,-110.625,-28.302368
-88.5,-109.375,-28.303122
-88.5,-108.125,-28.304197
-88.5,-106.875,-28.30555
-88.5,-105.625,-28.307194
-88.5,-104.375,-28.309114
-88.5,-103.125,-28.311298
-88.5,-101.875,-28.313726
-88.5,-100.625,-28.3164
-88.5,-99.375,-27.8422
-88.5,-98.125,-27.821499
-88.5,-96.875,-27.801012
-88.5,-95.625,-27.78074
-88.5,-94.375,-27.7607
-88.5,-93.125,-27.740906
-88.5,-91.875,-27.721357
-88.5,-90.625,-27.702068
-88.5,-89.375,-27.683058
-88.5,-88.125,-27.664322
-88.5,-86.875,-27.64588
-88.5,-85.625,-27.627747
-88.5,-84.375,-27.609934
-88.5,-83.125,-27.592443
-88.5,-81.875,-27.57531
-88.5,-80.625,-27.55851
-88.5,-79.375,-27.54208
-88.5,-78.125,-27.526037
-88.5,-76.875,-27.51036
-88.5,-75.625,-27.495115
-88.5,-74.375,-27.480268
-88.5,-73.125,-27.465853
-88.5,-71.875,-27.451881
-88.5,-70.625,-27.438374
-88.5,-69.375,-27.425325
-88.5,-68.125,-27.412771
-88.5,-66.875,-27.400581
-88.5,-65.625,-27.385906
-88.5,-64.375,-27.376253
-88.5,-63.125,-27.375885
-88.5,-61.875,-27.384031
-88.5,-60.62499999999994,-27.399998
-88.5,-59.375,-27.423067
-88.5,-58.125,-27.45262
-88.5,-56.875,-27.48803
-88.5,-55.625,-27.528711
-88.5,-54.375,-27.545355
-88.5,-53.125,-27.537226
-88.5,-51.875,-27.53163
-88.5,-50.625,-27.528788
-88.5,-49.375,-27.528894
-88.5,-48.125,-27.532152
-88.5,-46.875,-27.538824
-88.5,-45.625,-27.549074
-88.5,-44.375,-27.56318
-88.5,-43.125,-27.58267
-88.5,-41.875,-27.60609
-88.5,-40.625,-27.63005
-88.5,-39.37499999999994,-27.65447
-88.5,-38.125,-27.679323
-88.5,-36.875,-27.704588
-88.5,-35.625,-27.73027
-88.5,-34.375,-27.75635
-88.5,-33.125,-27.782816
-88.5,-31.875,-27.80965
-88.5,-30.625,-27.836836
-88.5,-29.375,-27.864376
-88.5,-28.125,-27.89224
-88.5,-26.875,-27.920427
-88.5,-25.625,-27.948935
-88.5,-24.375,-27.97772
-88.5,-23.125,-28.006813
-88.5,-21.875,-28.036167
-88.5,-20.625,-28.065798
-88.5,-19.375,-28.095675
-88.5,-18.125,-28.125797
-88.5,-16.875,-28.15615
-88.5,-15.625,-28.186733
-88.5,-14.375,-28.217533
-88.5,-13.125,-28.248547
-88.5,-11.875,-28.279745
-88.5,-10.625,-28.311129
-88.5,-9.375,-28.078861
-88.5,-8.125,-28.116484
-88.5,-6.875,-28.154184
-88.5,-5.625,-28.191944
-88.5,-4.375,-28.229765
-88.5,-3.125,-28.26765
-88.5,-1.875,-28.30561
-88.5,-0.625,-28.343634
-88.5,0.625,-28.381733
-88.5,1.875,-28.419891
-88.5,3.125,-28.45813
-88.5,4.375,-28.496443
-88.5,5.625,-28.534819
-88.5,6.875,-28.573288
-88.5,8.125,-28.611816
-88.5,9.375,-28.650423
-88.5,10.625,-28.689121
-88.5,11.875,-28.727882
-88.5,13.125,-28.766735
-88.5,14.375,-28.805664
-88.5,15.625,-28.84467
-88.5,16.875,-28.883766
-88.5,18.125,-28.922943
-88.5,19.375,-28.962208
-88.5,20.625,-29.001553
-88.5,21.875,-29.040989
-88.5,23.125,-29.080687
-88.5,24.375,-29.128082
-88.5,25.625,-29.179323
-88.5,26.875,-29.231222
-88.5,28.125,-29.283737
-88.5,29.375,-29.336775
-88.5,30.625,-29.390274
-88.5,31.875,-29.444187
-88.5,33.125,-29.498425
-88.5,34.375,-29.552952
-88.5,35.625,-29.60447
-88.5,36.875,-29.654003
-88.5,38.125,-29.703428
-88.5,39.375,-29.7527
-88.5,40.625,-29.801758
-88.5,41.875,-29.850554
-88.5,43.125,-29.899042
-88.5,44.375,-29.947163
-88.5,45.625,-29.994835
-88.5,46.875,-30.039345
-88.5,48.125,-30.076982
-88.5,49.375,-30.114313
-88.5,50.625,-30.151491
-88.5,51.875,-30.18853
-88.5,53.125,-30.225416
-88.5,54.375,-30.262178
-88.5,55.625,-30.298801
-88.5,56.875,-30.335289
-88.5,58.125,-30.371634
-88.5,59.375,-30.407858
-88.5,60.625,-30.44396
-88.5,61.875,-30.479939
-88.5,63.125,-30.51581
-88.5,64.375,-30.551544
-88.5,65.625,-30.587166
-88.5,66.875,-30.622684
-88.5,68.125,-30.65808
-88.5,69.375,-30.693367
-88.5,70.625,-30.728561
-88.5,71.875,-30.763632
-88.5,73.125,-30.798613
-88.5,74.375,-30.8335
-88.5,75.625,-30.868279
-88.5,76.875,-30.902983
-88.5,78.125,-30.937578
-88.5,79.375,-30.972082
-88.5,80.625,-31.000053
-88.5,81.875,-31.005709
-88.5,83.125,-31.011257
-88.5,84.375,-31.016668
-88.5,85.625,-31.021954
-88.5,86.875,-31.027103
-88.5,88.125,-31.032097
-88.5,89.375,-31.036955
-88.5,90.625,-31.041656
-88.5,91.875,-31.04619
-88.5,93.125,-31.050554
-88.5,94.375,-31.054735
-88.5,95.625,-31.058731
-88.5,96.875,-31.062542
-88.5,98.125,-31.066154
-88.5,99.375,-31.06955
-88.5,100.625,-31.072748
-88.5,101.875,-31.075714
-88.5,103.125,-31.078434
-88.5,104.375,-31.080925
-88.5,105.625,-31.083168
-88.5,106.875,-31.08515
-88.5,108.125,-31.086872
-88.5,109.375,-31.0883
-88.5,110.625,-31.089453
-88.5,111.875,-31.090313
-88.5,113.125,-31.091022
-88.5,114.375,-31.095463
-88.5,115.625,-31.099075
-88.5,116.875,-31.09789
-88.5,118.125,-31.092375
-88.5,119.375,-31.082922
-88.5,120.625,-31.06992
-88.5,121.875,-31.053707
