lat,lon,twb
-89.5,26.875,-28.433094
-89.5,28.125,-28.451998
-89.5,29.375,-28.470901
-89.5,30.625,-28.489805
-89.5,31.875,-28.508722
-89.5,33.125,-28.527626
-89.5,34.375,-28.54653
-89.5,35.625,-28.565434
-89.5,36.875,-28.584337
-89.5,38.125,-28.603241
-89.5,39.375,-28.62216
-89.5,40.625,-28.641064
-89.5,41.875,-28.659967
-89.5,43.125,-28.678871
-89.5,44.375,-28.697775
-89.5,45.625,-28.716694
-89.5,46.875,-28.735596
-89.5,48.125,-28.7545
-89.5,49.375,-28.773403
-89.5,50.625,-28.792307
-89.5,51.875,-28.81121
-89.5,53.125,-28.83013
-89.5,54.375,-28.849033
-89.5,55.625,-28.867937
-89.5,56.875,-28.88684
-89.5,58.125,-28.905745
-89.5,59.375,-28.924648
-89.5,60.625,-28.943567
-89.5,61.875,-28.962471
-89.5,63.125,-28.981373
-89.5,64.375,-29.000277
-89.5,65.625,-29.01918
-89.5,66.875,-29.038084
-89.5,68.125,-29.057003
-89.5,69.375,-29.075907
-89.5,70.625,-29.09481
-89.5,71.875,-29.113714
-89.5,73.125,-29.132618
-89.5,74.375,-29.151537
-89.5,75.625,-29.17044
-89.5,76.875,-29.189344
-89.5,78.125,-29.208246
-89.5,79.375,-29.22715
-89.5,80.625,-29.205542
-89.5,81.875,-29.193937
-89.5,83.125,-29.182335
-89.5,84.375,-29.170732
-89.5,85.625,-29.159128
-89.5,86.875,-29.147526
-89.5,88.125,-29.135921
-89.5,89.375,-29.124317
-89.5,90.625,-29.112715
-89.5,91.875,-29.101112
-89.5,93.125,-29.089508
-89.5,94.375,-29.077904
-89.5,95.625,-29.066301
-89.5,96.875,-29.054697
-89.5,98.125,-29.043095
-89.5,99.375,-29.031492
-89.5,100.625,-29.019886
-89.5,101.875,-29.008284
-89.5,103.125,-28.996681
-89.5,104.375,-28.985077
-89.5,105.625,-28.973475
-89.5,106.875,-28.96187
-89.5,108.125,-28.950266
-89.5,109.375,-28.938663
-89.5,110.625,-28.927061
-89.5,111.875,-28.915457
-89.5,113.125,-28.903854
-89.5,114.375,-28.89225
-89.5,115.625,-28.880646
-89.5,116.875,-28.869043
-89.5,118.125,-28.85744
-89.5,119.375,-28.845837
-89.5,120.625,-28.834232
-89.5,121.875,-28.82263
-89.5,123.125,-28.81101
-89.5,124.375,-28.799408
-89.5,125.625,-28.787804
-89.5,126.875,-28.776201
-89.5,128.125,-28.764597
-89.5,129.375,-28.752993
-89.5,130.625,-28.74139
-89.5,131.875,-28.729788
-89.5,133.125,-28.718184
-89.5,134.375,-28.70658
-89.5,135.625,-28.694977
-89.5,136.875,-28.683372
-89.5,138.125,-28.67177
-89.5,139.375,-28.660168
-89.5,140.625,-28.648563
-89.5,141.875,-28.63696
-89.5,143.125,-28.625357
-89.5,144.375,-28.613752
-89.5,145.625,-28.60215
-89.5,146.875,-28.590548
-89.5,148.125,-28.578943
-89.5,149.375,-28.567339
-89.5,150.625,-28.555737
-89.5,151.875,-28.544132
-89.5,153.125,-28.53253
-89.5,154.375,-28.520927
-89.5,155.625,-28.509323
-89.5,156.875,-28.497719
-89.5,158.125,-28.486116
-89.5,159.375,-28.474512
-89.5,160.625,-28.46291
-89.5,161.875,-28.451307
-89.5,163.125,-28.439701
-89.5,164.375,-28.428099
-89.5,165.625,-28.416496
-89.5,166.875,-28.404892
-89.5,168.125,-28.39329
-89.5,169.375,-28.381687
-89.5,170.625,-28.6134
-89.5,171.875,-28.596832
-89.5,173.125,-28.58025
-89.5,174.375,-28.563667
-89.5,175.625,-28.547098
-89.5,176.875,-28.530518
-89.5,178.125,-28.513933
-89.5,179.375,-28.497366
-88.5,-179.375,-27.877148
-88.5,-178.125,-27.819809
-88.5,-176.875,-27.762712
-88.5,-175.625,-27.705864
-88.5,-174.375,-27.649246
-88.5,-173.125,-27.592905
-88.5,-171.875,-27.53684
-88.5,-170.625,-27.481068
-88.5,-169.375,-27.425571
-88.5,-168.125,-27.370382
-88.5,-166.875,-27.315533
-88.5,-165.625,-27.26099
-88.5,-164.375,-27.206799
-88.5,-163.125,-27.152964
-88.5,-161.875,-27.099497
-88.5,-160.625,-27.046398
-88.5,-159.375,-26.9937
-88.5,-158.125,-26.941416
-88.5,-156.875,-26.889362
-88.5,-155.625,-26.83405
-88.5,-154.375,-26.787361
-88.5,-153.125,-26.75381
-88.5,-151.875,-26.732418
-88.5,-150.625,-26.722275
-88.5,-149.375,-26.72249
-88.5,-148.125,-26.732155
-88.5,-146.875,-26.75046
-88.5,-145.625,-26.776587
-88.5,-144.375,-26.754396
-88.5,-143.125,-26.682163
-88.5,-141.875,-26.61571
-88.5,-140.625,-26.555511
-88.5,-139.375,-26.502075
-88.5,-138.125,-26.455906
-88.5,-136.875,-26.41753
-88.5,-135.625,-26.387457
-88.5,-134.375,-26.366215
-88.5,-133.125,-26.349127
-88.5,-131.875,-26.327396
-88.5,-130.625,-26.305925
-88.5,-129.375,-26.284885
-88.5,-128.125,-26.264277
-88.5,-126.875,-26.244083
-88.5,-125.625,-26.224287
-88.5,-124.375,-26.204893
-88.5,-123.125,-26.185865
-88.5,-121.875,-26.167194
-88.5,-120.625,-26.14889
-88.5,-119.375,-26.13094
-88.5,-118.125,-26.113312
-88.5,-116.875,-26.096006
-88.5,-115.625,-26.079023
-88.5,-114.375,-26.062334
-88.5,-113.125,-26.045952
-88.5,-111.875,-26.029846
-88.5,-110.625,-26.014015
-88.5,-109.375,-25.998447
-88.5,-108.125,-25.98314
-88.5,-106.875,-25.96808
-88.5,-105.625,-25.953247
-88.5,-104.375,-25.938648
-88.5,-103.125,-25.92428
-88.5,-101.875,-25.910109
-88.5,-100.625,-25.896154
-88.5,-99.375,-25.812489
-88.5,-98.125,-25.800516
-88.5,-96.875,-25.788822
-88.5,-95.625,-25.777418
-88.5,-94.375,-25.766306
-88.5,-93.125,-25.755518
-88.5,-91.875,-25.745052
-88.5,-90.625,-25.73491
-88.5,-89.375,-25.725134
-88.5,-88.125,-25.715729
-88.5,-86.875,-25.706692
-88.5,-85.625,-25.698055
-88.5,-84.375,-25.689817
-88.5,-83.125,-25.68201
-88.5,-81.875,-25.674633
-88.5,-80.625,-25.667719
-88.5,-79.375,-25.661263
-88.5,-78.125,-25.6553
-88.5,-76.875,-25.649828
-88.5,-75.625,-25.644878
-88.5,-74.375,-25.640453
-88.5,-73.125,-25.636581
-88.5,-71.875,-25.633276
-88.5,-70.625,-25.63054
-88.5,-69.375,-25.62842
-88.5,-68.125,-25.626915
-88.5,-66.875,-25.62604
-88.5,-65.625,-25.628344
-88.5,-64.375,-25.639194
-88.5,-63.125,-25.660141
-88.5,-61.875,-25.690386
-88.5,-60.62499999999994,-25.729176
-88.5,-59.375,-25.77579
-88.5,-58.125,-25.829533
-88.5,-56.875,-25.889715
-88.5,-55.625,-25.955723
-88.5,-54.375,-25.982111
-88.5,-53.125,-25.968634
-88.5,-51.875,-25.958735
-88.5,-50.625,-25.952772
-88.5,-49.375,-25.951113
-88.5,-48.125,-25.954124
-88.5,-46.875,-25.962208
-88.5,-45.625,-25.975765
-88.5,-44.375,-25.99522
-88.5,-43.125,-26.024897
-88.5,-41.875,-26.06464
-88.5,-40.625,-26.105137
-88.5,-39.37499999999994,-26.146124
-88.5,-38.125,-26.18762
-88.5,-36.875,-26.229591
-88.5,-35.625,-26.272024
-88.5,-34.375,-26.314917
-88.5,-33.125,-26.358225
-88.5,-31.875,-26.40198
-88.5,-30.625,-26.446117
-88.5,-29.375,-26.490654
-88.5,-28.125,-26.535578
-88.5,-26.875,-26.580853
-88.5,-25.625,-26.626482
-88.5,-24.375,-26.672451
-88.5,-23.125,-26.718739
-88.5,-21.875,-26.765352
-88.5,-20.625,-26.812258
-88.5,-19.375,-26.859455
-88.5,-18.125,-26.906912
-88.5,-16.875,-26.954647
-88.5,-15.625,-27.002644
-88.5,-14.375,-27.050869
-88.5,-13.125,-27.099327
-88.5,-11.875,-27.148
-88.5,-10.625,-27.196901
-88.5,-9.375,-27.014355
-88.5,-8.125,-27.070034
-88.5,-6.875,-27.125685
-88.5,-5.625,-27.181318
-88.5,-4.375,-27.236921
-88.5,-3.125,-27.292496
-88.5,-1.875,-27.348036
-88.5,-0.625,-27.40355
-88.5,0.625,-27.459013
-88.5,1.875,-27.514435
-88.5,3.125,-27.569807
-88.5,4.375,-27.625116
-88.5,5.625,-27.680384
-88.5,6.875,-27.73557
-88.5,8.125,-27.7907
-88.5,9.375,-27.845764
-88.5,10.625,-27.90074
-88.5,11.875,-27.95562
-88.5,13.125,-28.010426
-88.5,14.375,-28.065138
-88.5,15.625,-28.119741
-88.5,16.875,-28.174255
-88.5,18.125,-28.228643
-88.5,19.375,-28.282911
-88.5,20.625,-28.33707
-88.5,21.875,-28.391077
-88.5,23.125,-28.44493
-88.5,24.375,-28.497166
-88.5,25.625,-28.547161
-88.5,26.875,-28.596325
-88.5,28.125,-28.644705
-88.5,29.375,-28.692379
-88.5,30.625,-28.739408
-88.5,31.875,-28.785805
-88.5,33.125,-28.83165
-88.5,34.375,-28.87699
-88.5,35.625,-28.93035
-88.5,36.875,-28.992777
-88.5,38.125,-29.053745
-88.5,39.375,-29.113022
-88.5,40.625,-29.170378
-88.5,41.875,-29.225552
-88.5,43.125,-29.278282
-88.5,44.375,-29.328276
-88.5,45.625,-29.375244
-88.5,46.875,-29.416355
-88.5,48.125,-29.448692
-88.5,49.375,-29.480566
-88.5,50.625,-29.512148
-88.5,51.875,-29.543455
-88.5,53.125,-29.574486
-88.5,54.375,-29.605268
-88.5,55.625,-29.635775
-88.5,56.875,-29.666052
-88.5,58.125,-29.696066
-88.5,59.375,-29.725866
-88.5,60.625,-29.75542
-88.5,61.875,-29.78476
-88.5,63.125,-29.813885
-88.5,64.375,-29.84281
-88.5,65.625,-29.871517
-88.5,66.875,-29.900026
-88.5,68.125,-29.928352
-88.5,69.375,-29.95649
-88.5,70.625,-29.984463
-88.5,71.875,-30.012249
-88.5,73.125,-30.039867
-88.5,74.375,-30.067331
-88.5,75.625,-30.094625
-88.5,76.875,-30.121784
-88.5,78.125,-30.148787
-88.5,79.375,-30.175652
-88.5,80.625,-30.158623
-88.5,81.875,-30.145773
-88.5,83.125,-30.132803
-88.5,84.375,-30.11974
-88.5,85.625,-30.106567
-88.5,86.875,-30.093275
-88.5,88.125,-30.079872
-88.5,89.375,-30.066347
-88.5,90.625,-30.052685
-88.5,91.875,-30.038898
-88.5,93.125,-30.024975
-88.5,94.375,-30.010912
-88.5,95.625,-29.996696
-88.5,96.875,-29.982327
-88.5,98.125,-29.96782
-88.5,99.375,-29.953125
-88.5,100.625,-29.93828
-88.5,101.875,-29.923264
-88.5,103.125,-29.908064
-88.5,104.375,-29.892681
-88.5,105.625,-29.877111
-88.5,106.875,-29.861343
-88.5,108.125,-29.845375
-88.5,109.375,-29.829206
-88.5,110.625,-29.812822
-88.5,111.875,-29.796211
-88.5,113.125,-29.77932
-88.5,114.375,-29.758572
-88.5,115.625,-29.734688
-88.5,116.875,-29.707962
-88.5,118.125,-29.67873
-88.5,119.375,-29.647285
-88.5,120.625,-29.61389
-88.5,121.875,-29.57882
-88.5,123.125,-29.542286
-88.5,124.375,-29.504509
-88.5,125.625,-29.479675
-88.5,126.875,-29.467731
-88.5,128.125,-29.456713
-88.5,129.375,-29.446646
-88.5,130.625,-29.437578
-88.5,131.875,-29.429558
-88.5,133.125,-29.422611
-88.5,134.375,-29.416784
-88.5,135.625,-29.412098
-88.5,136.875,-29.396345
-88.5,138.125,-29.35889
-88.5,139.375,-29.320654
-88.5,140.625,-29.282139
-88.5,141.875,-29.24341
-88.5,143.125,-29.204435
-88.5,144.375,-29.165245
-88.5,145.625,-29.125824
-88.5,146.875,-29.086218
-88.5,148.125,-29.046398
-88.5,149.375,-29.006393
-88.5,150.625,-28.966204
-88.5,151.875,-28.925846
-88.5,153.125,-28.885303
-88.5,154.375,-28.844624
-88.5,155.625,-28.803772
-88.5,156.875,-28.762768
-88.5,158.125,-28.721626
-88.5,159.375,-28.680346
-88.5,160.625,-28.638943
-88.5,161.875,-28.597416
-88.5,163.125,-28.555767
-88.5,164.375,-28.514011
-88.5,165.625,-28.472147
-88.5,166.875,-28.430191
-88.5,168.125,-28.388124
-88.5,169.375,-28.345968
-88.5,170.625,-28.342957
-88.5,171.875,-28.284126
-88.5,173.125,-28.225433
-88.5,174.375,-28.166924
-88.5,175.625,-28.108583
-88.5,176.875,-28.05043
-88.5,178.125,-27.99246
-88.5,179.375,-27.934689
-87.5,-179.375,-26.121304
-87.5,-178.125,-26.003735
-87.5,-176.875,-25.886826
-87.5,-175.625,-25.770594
-87.5,-174.375,-25.655052
-87.5,-173.125,-25.540222
-87.5,-171.875,-25.426094
-87.5,-170.625,-25.31269
-87.5,-169.375,-25.199516
-87.5,-168.125,-25.095842
-87.5,-166.875,-25.045065
-87.5,-165.625,-25.042822
-87.5,-164.375,-25.083515
-87.5,-163.125,-25.069117
-87.5,-161.875,-24.846613
-87.5,-160.625,-24.634727
-87.5,-159.375,-24.444191
-87.5,-158.125,-24.274817
-87.5,-156.875,-24.12648
-87.5,-155.625,-23.999044
-87.5,-154.375,-23.88658
-87.5,-153.125,-23.787653
-87.5,-151.875,-23.702868
-87.5,-150.625,-23.632788
-87.5,-149.375,-23.578014
-87.5,-148.125,-23.539146
-87.5,-146.875,-23.516802
-87.5,-145.625,-23.513313
-87.5,-144.375,-23.515234
-87.5,-143.125,-23.487818
-87.5,-141.875,-23.464073
-87.5,-140.625,-23.45516
-87.5,-139.375,-23.46046
-87.5,-138.125,-23.47941
-87.5,-136.875,-23.511423
-87.5,-135.625,-23.555962
-87.5,-134.375,-23.612455
-87.5,-133.125,-23.68218
-87.5,-131.875,-23.769243
-87.5,-130.625,-23.872534
-87.5,-129.375,-23.99193
-87.5,-128.125,-24.127325
-87.5,-126.875,-24.271528
-87.5,-125.625,-24.281748
-87.5,-124.375,-24.243849
-87.5,-123.125,-24.21394
-87.5,-121.875,-24.191242
-87.5,-120.625,-24.177595
-87.5,-119.375,-24.157093
-87.5,-118.125,-24.136192
-87.5,-116.875,-24.115461
-87.5,-115.625,-24.094883
-87.5,-114.375,-24.074442
-87.5,-113.125,-24.054173
-87.5,-111.875,-24.034039
-87.5,-110.625,-24.014046
-87.5,-109.375,-23.994205
-87.5,-108.125,-23.974487
-87.5,-106.875,-23.954922
-87.5,-105.625,-23.935482
-87.5,-104.375,-23.91618
-87.5,-103.125,-23.897015
-87.5,-101.875,-23.877974
-87.5,-100.625,-23.859041
-87.5,-99.375,-22.997583
-87.5,-98.125,-22.937649
-87.5,-96.875,-22.878632
-87.5,-95.625,-22.820524
-87.5,-94.375,-22.763355
-87.5,-93.125,-22.707125
-87.5,-91.875,-22.65186
-87.5,-90.625,-22.597578
-87.5,-89.375,-22.544281
-87.5,-88.125,-22.491999
-87.5,-86.875,-22.440731
-87.5,-85.625,-22.390505
-87.5,-84.375,-22.341343
-87.5,-83.125,-22.293242
-87.5,-81.875,-22.24623
-87.5,-80.625,-22.200308
-87.5,-79.375,-22.156078
-87.5,-78.125,-22.137007
-87.5,-76.875,-22.16513
-87.5,-75.625,-22.237991
-87.5,-74.375,-22.348875
-87.5,-73.125,-22.441975
-87.5,-71.875,-22.43701
-87.5,-70.625,-22.438532
-87.5,-69.375,-22.45178
-87.5,-68.125,-22.47637
-87.5,-66.875,-22.511639
-87.5,-65.625,-22.55413
-87.5,-64.375,-22.601189
-87.5,-63.125,-22.653088
-87.5,-61.875,-22.710012
-87.5,-60.62499999999994,-22.772177
-87.5,-59.375,-22.839735
-87.5,-58.125,-22.91292
-87.5,-56.875,-22.991928
-87.5,-55.625,-23.092453
-87.5,-54.375,-23.16576
-87.5,-53.125,-23.19296
-87.5,-51.875,-23.233318
-87.5,-50.625,-23.2791
-87.5,-49.375,-23.330078
-87.5,-48.125,-23.386065
-87.5,-46.875,-23.446861
-87.5,-45.625,-23.512253
-87.5,-44.375,-23.582071
-87.5,-43.125,-23.65298
-87.5,-41.875,-23.724136
-87.5,-40.625,-23.802822
-87.5,-39.37499999999994,-23.8893
-87.5,-38.125,-23.983677
-87.5,-36.875,-24.082373
-87.5,-35.625,-24.108545
-87.5,-34.375,-24.115753
-87.5,-33.125,-24.137054
-87.5,-31.875,-24.17472
-87.5,-30.625,-24.239822
-87.5,-29.375,-24.33469
-87.5,-28.125,-24.432142
-87.5,-26.875,-24.530222
-87.5,-25.625,-24.628935
-87.5,-24.375,-24.728275
-87.5,-23.125,-24.828201
-87.5,-21.875,-24.92874
-87.5,-20.625,-25.029865
-87.5,-19.375,-25.131575
-87.5,-18.125,-25.23385
-87.5,-16.875,-25.336681
-87.5,-15.625,-25.440079
-87.5,-14.375,-25.544016
-87.5,-13.125,-25.648493
-87.5,-11.875,-25.753506
-87.5,-10.625,-25.859026
-87.5,-9.375,-25.971415
-87.5,-8.125,-26.068436
-87.5,-6.875,-26.165348
-87.5,-5.625,-26.26214
-87.5,-4.375,-26.358824
-87.5,-3.125,-26.4554
-87.5,-1.875,-26.551853
-87.5,-0.625,-26.648182
-87.5,0.625,-26.744406
-87.5,1.875,-26.840506
-87.5,3.125,-26.936466
-87.5,4.375,-27.032303
-87.5,5.625,-27.128021
-87.5,6.875,-27.223612
-87.5,8.125,-27.319067
-87.5,9.375,-27.414385
-87.5,10.625,-27.508377
-87.5,11.875,-27.587328
-87.5,13.125,-27.658545
-87.5,14.375,-27.728827
-87.5,15.625,-27.798676
-87.5,16.875,-27.86948
-87.5,18.125,-27.947166
-87.5,19.375,-28.024887
-87.5,20.625,-28.102623
-87.5,21.875,-28.180431
-87.5,23.125,-28.258307
-87.5,24.375,-28.337378
-87.5,25.625,-28.417818
-87.5,26.875,-28.499119
-87.5,28.125,-28.581295
-87.5,29.375,-28.664392
-87.5,30.625,-28.74846
-87.5,31.875,-28.83351
-87.5,33.125,-28.919605
-87.5,34.375,-29.01437
-87.5,35.625,-29.115374
-87.5,36.875,-29.201162
-87.5,38.125,-29.284739
-87.5,39.375,-29.366945
-87.5,40.625,-29.447815
-87.5,41.875,-29.527426
-87.5,43.125,-29.605822
-87.5,44.375,-29.683065
-87.5,45.625,-29.759233
-87.5,46.875,-29.836123
-87.5,48.125,-29.914904
-87.5,49.375,-29.991056
-87.5,50.625,-30.064104
-87.5,51.875,-30.133831
-87.5,53.125,-30.201363
-87.5,54.375,-30.284447
-87.5,55.625,-30.37082
-87.5,56.875,-30.44831
-87.5,58.125,-30.514935
-87.5,59.375,-30.568417
-87.5,60.625,-30.602766
-87.5,61.875,-30.635735
-87.5,63.125,-30.668392
-87.5,64.375,-30.700745
-87.5,65.625,-30.732819
-87.5,66.875,-30.764616
-87.5,68.125,-30.796124
-87.5,69.375,-30.827337
-87.5,70.625,-30.858305
-87.5,71.875,-30.888998
-87.5,73.125,-30.919413
-87.5,74.375,-30.949581
-87.5,75.625,-30.979488
-87.5,76.875,-31.009151
-87.5,78.125,-31.038567
-87.5,79.375,-31.067753
-87.5,80.625,-31.09574
-87.5,81.875,-31.076666
-87.5,83.125,-31.057549
-87.5,84.375,-31.038383
-87.5,85.625,-31.019173
-87.5,86.875,-30.999899
-87.5,88.125,-30.980581
-87.5,89.375,-30.961216
-87.5,90.625,-30.941788
-87.5,91.875,-30.9223
-87.5,93.125,-30.902767
-87.5,94.375,-30.883188
-87.5,95.625,-30.863531
-87.5,96.875,-30.843828
-87.5,98.125,-30.824049
-87.5,99.375,-30.804222
-87.5,100.625,-30.78418
-87.5,101.875,-30.756964
-87.5,103.125,-30.720387
-87.5,104.375,-30.673065
-87.5,105.625,-30.617062
-87.5,106.875,-30.55749
-87.5,108.125,-30.496784
-87.5,109.375,-30.43354
-87.5,110.625,-30.36753
-87.5,111.875,-30.29894
-87.5,113.125,-30.228273
-87.5,114.375,-30.15741
-87.5,115.625,-30.086481
-87.5,116.875,-30.015093
-87.5,118.125,-29.943258
-87.5,119.375,-29.870918
-87.5,120.625,-29.798069
-87.5,121.875,-29.724669
-87.5,123.125,-29.65073
-87.5,124.375,-29.566294
-87.5,125.625,-29.474556
-87.5,126.875,-29.395023
-87.5,128.125,-29.31263
-87.5,129.375,-29.228888
-87.5,130.625,-29.143867
-87.5,131.875,-29.057648
-87.5,133.125,-28.970276
-87.5,134.375,-28.881845
-87.5,135.625,-28.792414
-87.5,136.875,-28.708593
-87.5,138.125,-28.636515
-87.5,139.375,-28.564543
-87.5,140.625,-28.492556
-87.5,141.875,-28.420616
-87.5,143.125,-28.349487
-87.5,144.375,-28.298326
-87.5,145.625,-28.256876
-87.5,146.875,-28.2213
-87.5,148.125,-28.192299
-87.5,149.375,-28.154245
-87.5,150.625,-28.07774
-87.5,151.875,-27.997992
-87.5,153.125,-27.91832
-87.5,154.375,-27.83871
-87.5,155.625,-27.759163
-87.5,156.875,-27.679693
-87.5,158.125,-27.600283
-87.5,159.375,-27.520933
-87.5,160.625,-27.441662
-87.5,161.875,-27.362453
-87.5,163.125,-27.28332
-87.5,164.375,-27.204248
-87.5,165.625,-27.12524
-87.5,166.875,-27.046291
-87.5,168.125,-26.967403
-87.5,169.375,-26.888594
-87.5,170.625,-27.084866
-87.5,171.875,-26.962286
-87.5,173.125,-26.84029
-87.5,174.375,-26.718893
-87.5,175.625,-26.598127
-87.5,176.875,-26.47796
-87.5,178.125,-26.35844
-87.5,179.375,-26.239548
-86.5,-179.375,-24.401096
-86.5,-178.125,-24.174568
-86.5,-176.875,-23.94916
-86.5,-175.625,-23.72489
-86.5,-174.375,-23.348274
-86.5,-173.125,-22.74044
-86.5,-171.875,-22.41037
-86.5,-170.625,-22.002625
-86.5,-169.375,-21.576258
-86.5,-168.125,-21.191519
-86.5,-166.875,-20.82595
-86.5,-165.625,-20.479723
-86.5,-164.375,-20.153221
-86.5,-163.125,-19.846704
-86.5,-161.875,-19.560368
-86.5,-160.625,-19.294361
-86.5,-159.375,-19.048824
-86.5,-158.125,-18.744898
-86.5,-156.875,-18.289312
-86.5,-155.625,-17.895798
-86.5,-154.375,-17.563515
-86.5,-153.125,-17.338757
-86.5,-151.875,-17.205326
-86.5,-150.625,-17.10268
-86.5,-149.375,-17.04561
-86.5,-148.125,-17.03704
-86.5,-146.875,-17.073559
-86.5,-145.625,-17.14019
-86.5,-144.375,-17.202011
-86.5,-143.125,-17.271177
-86.5,-141.875,-17.363955
-86.5,-140.625,-17.48374
-86.5,-139.375,-17.632278
-86.5,-138.125,-17.818953
-86.5,-136.875,-18.099915
