lat,lon,twb
-88.5,-39.37499999999994,-24.45527
-88.5,-38.125,-24.493631
-88.5,-36.875,-24.532467
-88.5,-35.625,-24.571795
-88.5,-34.375,-24.611567
-88.5,-33.125,-24.651802
-88.5,-31.875,-24.692451
-88.5,-30.625,-24.733532
-88.5,-29.375,-24.774996
-88.5,-28.125,-24.816843
-88.5,-26.875,-24.859076
-88.5,-25.625,-24.901648
-88.5,-24.375,-24.944555
-88.5,-23.125,-24.987803
-88.5,-21.875,-25.031357
-88.5,-20.625,-25.075203
-88.5,-19.375,-25.11934
-88.5,-18.125,-25.163755
-88.5,-16.875,-25.208431
-88.5,-15.625,-25.253353
-88.5,-14.375,-25.298506
-88.5,-13.125,-25.343904
-88.5,-11.875,-25.389503
-88.5,-10.625,-25.4353
-88.5,-9.375,-25.408344
-88.5,-8.125,-25.460012
-88.5,-6.875,-25.511759
-88.5,-5.625,-25.563627
-88.5,-4.375,-25.615587
-88.5,-3.125,-25.667673
-88.5,-1.875,-25.719864
-88.5,-0.625,-25.772161
-88.5,0.625,-25.824583
-88.5,1.875,-25.877129
-88.5,3.125,-25.929781
-88.5,4.375,-25.98257
-88.5,5.625,-26.035486
-88.5,6.875,-26.088522
-88.5,8.125,-26.141697
-88.5,9.375,-26.195011
-88.5,10.625,-26.248463
-88.5,11.875,-26.302052
-88.5,13.125,-26.355782
-88.5,14.375,-26.409664
-88.5,15.625,-26.463684
-88.5,16.875,-26.517874
-88.5,18.125,-26.5722
-88.5,19.375,-26.626698
-88.5,20.625,-26.681349
-88.5,21.875,-26.736168
-88.5,23.125,-26.791063
-88.5,24.375,-26.843885
-88.5,25.625,-26.895815
-88.5,26.875,-26.949205
-88.5,28.125,-27.003965
-88.5,29.375,-27.060015
-88.5,30.625,-27.11728
-88.5,31.875,-27.175694
-88.5,33.125,-27.23517
-88.5,34.375,-27.295645
-88.5,35.625,-27.357136
-88.5,36.875,-27.420822
-88.5,38.125,-27.484756
-88.5,39.375,-27.548983
-88.5,40.625,-27.613453
-88.5,41.875,-27.678217
-88.5,43.125,-27.743225
-88.5,44.375,-27.808514
-88.5,45.625,-27.87406
-88.5,46.875,-27.936409
-88.5,48.125,-27.990446
-88.5,49.375,-28.044113
-88.5,50.625,-28.097626
-88.5,51.875,-28.150988
-88.5,53.125,-28.204178
-88.5,54.375,-28.25723
-88.5,55.625,-28.310131
-88.5,56.875,-28.362875
-88.5,58.125,-28.415482
-88.5,59.375,-28.46795
-88.5,60.625,-28.520266
-88.5,61.875,-28.572474
-88.5,63.125,-28.624527
-88.5,64.375,-28.676456
-88.5,65.625,-28.728266
-88.5,66.875,-28.779951
-88.5,68.125,-28.831497
-88.5,69.375,-28.882952
-88.5,70.625,-28.934269
-88.5,71.875,-28.985493
-88.5,73.125,-29.036592
-88.5,74.375,-29.087585
-88.5,75.625,-29.138474
-88.5,76.875,-29.189266
-88.5,78.125,-29.239952
-88.5,79.375,-29.290546
-88.5,80.625,-29.453917
-88.5,81.875,-29.464352
-88.5,83.125,-29.474617
-88.5,84.375,-29.48473
-88.5,85.625,-29.494675
-88.5,86.875,-29.504433
-88.5,88.125,-29.514008
-88.5,89.375,-29.523382
-88.5,90.625,-29.532543
-88.5,91.875,-29.541487
-88.5,93.125,-29.550201
-88.5,94.375,-29.5587
-88.5,95.625,-29.566938
-88.5,96.875,-29.574915
-88.5,98.125,-29.582644
-88.5,99.375,-29.590084
-88.5,100.625,-29.597246
-88.5,101.875,-29.604116
-88.5,103.125,-29.610678
-88.5,104.375,-29.616919
-88.5,105.625,-29.62282
-88.5,106.875,-29.628397
-88.5,108.125,-29.633608
-88.5,109.375,-29.638464
-88.5,110.625,-29.642937
-88.5,111.875,-29.647024
-88.5,113.125,-29.650776
-88.5,114.375,-29.65451
-88.5,115.625,-29.654802
-88.5,116.875,-29.648853
-88.5,118.125,-29.637281
-88.5,119.375,-29.620697
-88.5,120.625,-29.599627
-88.5,121.875,-29.574577
-88.5,123.125,-29.546038
-88.5,124.375,-29.514408
-88.5,125.625,-29.49137
-88.5,126.875,-29.477585
-88.5,128.125,-29.464321
-88.5,129.375,-29.45158
-88.5,130.625,-29.439394
-88.5,131.875,-29.42782
-88.5,133.125,-29.416847
-88.5,134.375,-29.406519
-88.5,135.625,-29.396852
-88.5,136.875,-29.37712
-88.5,138.125,-29.338205
-88.5,139.375,-29.298384
-88.5,140.625,-29.258135
-88.5,141.875,-29.217484
-88.5,143.125,-29.176432
-88.5,144.375,-29.134998
-88.5,145.625,-29.093197
-88.5,146.875,-29.05104
-88.5,148.125,-29.008545
-88.5,149.375,-28.965729
-88.5,150.625,-28.922586
-88.5,151.875,-28.879156
-88.5,153.125,-28.835432
-88.5,154.375,-28.791431
-88.5,155.625,-28.747154
-88.5,156.875,-28.702646
-88.5,158.125,-28.657875
-88.5,159.375,-28.612877
-88.5,160.625,-28.567646
-88.5,161.875,-28.522217
